tax_id
94625
455
1670832
1553431
68895
1393051
454147
1043168
31971
435289
1302351
106
392597
74326
1484116
54313
474957
393538
2213057
29367
1346286
479936
1406512
1642303
706187
1903056
558964
348842
78258
1211136
1806668
215220
335952
66869
1526571
2594460
228973
1002689
249409
433286
86664
2053190
516074
2007306
317735
89059
284036
321316
39100
122202
394566
712633
62629
45073
546672
1645614
489910
1303811
1495645
68191
2527975
872983
496058
1291556
2529121
685565
425254
552386
45074
266810
516699
45461
447679
859653
316996
110164
1694
1305674
1290
2566013
2494234
290110
68245
185951
104628
76007
332657
2592345
60442
82788
1646498
1428644
161154
657018
507626
43658
568844
110505
327939
1468409
1333
823
49338
314237
544681
502567
284035
871203
1926285
358766
427351
2509341
331679
332949
1810
2055
674079
442868
453304
28092
490094
37326
354243
471825
2290
298908
637393
509200
1702325
1525360
344163
391359
1306852
1069963
166934
998845
76853
33961
2304600
882451
84029
202955
35755
1175516
33008
1033854
285566
29571
634159
1929
1313
1603555
1583331
2259033
2565557
266062
1349432
1834464
915471
265293
1896196
1076126
1424080
990
2005262
1579979
67081
556529
1501230
1776033
1748298
1482736
1340529
2021220
1081782
224312
24
260554
643568
538381
1819600
906888
1136748
375286
39774
412963
2670375
743722
1515746
29524
1540163
1476748
557450
334735
1888195
660294
293
217141
1470178
29382
1811193
1892856
40576
2605946
1904757
1848459
184932
261654
1385715
1241979
28107
475081
465541
160699
59893
1854498
47835
1002691
882441
2278
1465765
187981
554083
193384
1572644
1812823
80880
561184
2054
768480
648999
1074233
2051905
45611
67285
1778662
227865
147267
230658
46178
591198
2570227
1073328
390877
212020
270345
1544867
1617283
1564
1627892
502181
493461
189381
254793
1137280
484882
357276
126673
1776423
457173
38746
68195
877209
1481905
35765
744406
345309
1008392
357794
1736691
231438
125
2005469
262005
160825
1167881
2565914
2005046
158836
2026199
1743261
1749037
33984
407020
28094
1270
239498
291191
329524
158080
1605
556532
1126240
1725232
1690039
2067960
225762
1208607
708126
1435069
1193626
794903
1620943
1500549
470028
423351
138563
1892557
218284
2340916
1354731
577680
1680158
2547600
1542731
2739
166314
134536
1850374
690867
1133347
47853
1411118
35763
940615
1114873
1086
968
1090615
206041
58351
321318
2169400
579108
762833
415010
53321
1778664
2056283
1604004
367840
547014
1126833
1334
1548548
161360
589382
160661
1741
1236215
1839800
153233
1566827
1248146
254408
74610
2487072
2505970
1530
657651
171283
1183413
1036679
36814
1837344
173362
1414851
1806669
1616110
344166
88139
2217913
1649265
2220095
254247
1636086
67373
1078469
291112
1244108
580026
1774956
103836
686389
159
66427
1735373
1094342
64160
447421
463192
1504981
113559
189834
2699
1164
267375
621374
745714
2715437
1082703
582419
531844
469551
1355
444162
1849019
361575
157839
1032476
1923961
544718
220754
1792
1931241
223389
674054
324679
1227950
263511
650378
706438
1069980
59406
1510841
395600
1997
1652957
1160721
44250
545537
1216062
42444
66895
114885
1160
66865
1682723
702967
709876
133552
34021
2044587
459471
157692
414778
489913
114527
1198296
240521
1628086
1727164
2478663
1701089
1854641
2424
2496836
1820335
1566352
1148509
864064
561863
258256
168480
208479
285729
2653200
52766
52697
650004
248551
1671022
1750698
2173034
465561
137545
51229
1967782
2590869
419475
1494448
1541394
102884
433659
28195
453838
135517
152475
1211323
1476464
93944
1355374
556177
86
1792508
1777134
1434099
1128911
56730
1604334
554117
600645
285569
38300
1262583
156648
499207
558170
502790
684064
296052
1054217
2080757
1458455
502682
351343
329993
1296669
1500254
70346
225906
404335
1262585
428
203482
2528028
1658672
1414720
416017
154108
119000
290400
1034471
1501269
1783348
881893
195749
242703
436515
1462527
1776032
504092
134533
1245417
1224302
631
2670331
481723
356302
932
2094119
2502791
1856322
341470
189722
272164
29423
580937
105422
520092
400065
564
645616
320912
398257
247022
1566358
48467
651086
763065
443157
309483
2116
1137606
351205
121290
2017485
157910
1336794
1408155
66866
1775900
326476
1121960
369401
2071607
390841
204773
408015
51364
1036677
261292
1004316
871959
42092
84643
76862
2498848
1364935
1214928
2035993
1846260
709860
1225769
1859460
1521
41988
172827
1701090
1591116
62322
2292
388950
581036
2213226
1366
449663
2341112
1603870
883812
181658
84135
766224
242750
70996
106588
413401
288992
120370
582
42838
1082479
328812
517723
1821960
589436
67299
2666047
1108595
367282
269259
1689
2072505
1909734
171438
66378
215691
206662
1280941
32002
237612
1004159
419186
1230532
498198
1544694
1329895
2013869
1526114
574956
1157986
1655277
154288
680283
374655
1574161
2023261
45663
433663
164759
421768
2557994
1809055
2493639
917
691689
1032623
875042
667306
1241761
108486
158327
126348
1073414
1005665
417373
191768
34058
1290553
463825
189
379895
1813470
1501145
1544695
52258
64178
474949
81032
573501
1098
1639
381706
544645
1883416
1685010
200413
47872
415216
1562389
1071983
580872
158627
1521434
1814289
1742264
92402
415242
358099
263476
2109333
1187856
526729
864058
109328
412384
485447
1027273
1431282
37919
1458357
393278
1912894
111797
104270
2078
1616821
86106
577679
262898
153268
1870999
1436010
595670
399370
2698
1079859
744515
1874317
674
1968433
657012
1573172
1736908
1538102
1458307
39650
207340
1891280
2506420
1520782
1042984
430683
1927
1159017
424757
1814290
248315
1775177
204042
1450224
1458445
1862672
394096
316277
88874
62609
1340531
437163
218821
25
77098
34018
2675101
453962
1803181
552734
265178
722703
1173614
745119
1619308
682550
212659
1503055
395937
1395960
1007097
162496
1846261
2287
2052657
1027249
376804
2252
253237
1472417
1070870
1930533
371722
2559074
135626
932085
431060
1179818
1260
407022
2066023
1501239
280
200252
204936
83784
1811807
76633
758802
1759387
55602
1834205
446370
663607
92403
1472345
67854
35830
1077935
2023229
496057
575186
1227945
318464
392827
1888913
1902428
1095025
52771
1038904
337702
29559
173365
241145
2594265
1202768
500153
139208
1560339
1298959
29378
1434881
659595
390807
481722
416555
656
1547445
113107
1173583
1696072
143361
505250
1469428
551994
33909
56192
185693
451876
1505232
2559571
1169025
266
53426
2170745
38293
2560053
92406
1773
2029860
996765
2040258
1382359
45243
1160784
1357496
1220600
217512
872970
403191
946078
146017
512762
884155
478111
1166948
185642
873
1465501
337097
1505
237018
91560
60706
869891
1042156
359209
1288392
342944
444918
157268
2739792
28134
2041036
90728
955
217219
332591
556499
316997
1929097
1644146
284027
1469170
83556
1295382
83455
492809
67386
67385
1034944
744461
62088
2420309
1417852
1660074
415223
1884914
610245
2489213
1784713
364317
709343
155863
1630542
293647
75292
488535
33046
562959
1492
1461353
1676
466153
430798
119981
1920268
29443
271433
2055892
386300
691816
2651284
1331682
44251
574649
35797
361280
2487118
223182
194673
1654455
285556
67361
1763542
1214925
1263636
864068
332168
748120
2528015
186192
1827580
1837929
1175486
60961
1500077
1766
861299
82633
217041
190721
869814
1470066
362418
1704236
323423
1781
390879
504798
160792
369798
66870
2136401
487318
265883
308111
515949
129817
2487065
179095
58621
39479
58341
444440
28126
1265445
184914
1497
1688
410072
152331
52787
1928857
674529
272161
218936
29466
220714
42419
215743
700500
82347
335630
2066070
2316528
1317
71998
1914
1889238
710190
447424
563172
1161942
2675099
58169
1441878
1915
47958
510955
1676396
1566886
333725
558169
1985873
255247
2716883
1355015
1299
1926630
1917182
1125967
551988
1708790
1202767
38024
88382
160846
1485952
1071679
1888915
95162
2044855
1457311
480814
222534
445629
1121832
225985
253314
1632024
53332
29283
426706
232216
1597977
1716141
504936
496053
94136
1570939
1735285
148447
76305
1427356
252583
43765
1417659
1420916
1445030
285351
2047744
217070
934143
40215
321662
446681
1884
225084
106370
430679
467210
264023
560361
1306990
913829
1658618
714166
440518
866801
1437059
1867
86182
568898
1133855
1494961
915472
2528013
1840415
342666
359110
703340
35554
951
280333
37624
670
262320
659016
360422
145285
145262
49340
1383067
270249
33902
227084
1208599
2047730
76936
262325
1783357
1513896
1775167
1176535
67829
1891207
2420510
947919
752179
880057
760261
37372
1329516
47850
439219
345907
208223
1190415
180164
543632
414049
1673428
1562698
39669
53424
433648
1501391
912707
1076926
1719036
1221500
34004
82346
663386
582514
1234544
332175
68232
28887
2088
870
1476465
370524
443144
29341
2232097
2100
191302
1773489
256324
227866
67265
269144
595589
174
570162
318683
1471
94137
712122
2102
356837
2598579
39495
102862
1867090
75293
2045107
267374
182640
1531955
1495200
1125964
1395
1329262
1577705
1562584
2575815
681644
108010
39152
1432564
132604
92404
1908238
1982110
48292
665550
418759
225051
1032072
478503
481743
256839
1871021
68255
152794
1569283
1737515
1827279
739141
1504
58119
1509
340320
55206
1612552
758823
235986
253160
1055102
132926
1938558
1379154
185243
1128665
709896
370323
241555
2571029
1962689
95300
1761975
456299
429340
1193713
83338
147577
543890
1889
13264
573074
660520
1505907
168695
1697558
206499
253108
266129
676210
380392
1476462
246969
456330
1891224
227476
604330
1563
2106
1500960
533267
673548
937251
282402
53414
47246
1619309
1149773
1465809
306544
1945521
2079596
44473
684552
1562974
336828
457921
686597
380021
413889
1778
86956
1776736
2546359
481520
388746
37927
1226758
470074
1911679
1636603
913109
170679
1179673
1550579
505317
67581
62970
2579977
1849581
1914963
177972
100884
121277
29435
526588
488730
2013114
260085
1805827
1811225
1917421
351656
2254
1239307
588
311230
863370
337243
60481
1796652
964
1427541
285665
28264
2265
767519
171693
99675
2053832
1580596
996641
114884
652788
2049295
113560
176102
393006
214853
52696
1612435
1522174
933926
1207039
1588021
671278
341045
1987584
393267
59748
2202141
167
346183
1492711
274537
877455
1816687
361111
1293412
2497879
525918
374425
1888910
2027859
837
409998
1464554
627624
66424
454171
93222
1479233
188770
44577
1721087
39846
680375
1166950
44060
1582439
1781167
1421
1586267
394094
2562681
1271860
440514
97398
56464
1170224
51288
522259
668
546108
2528012
1128113
46609
313590
1712262
1434072
1785988
470934
658218
1617282
501592
266126
1774958
1274631
1413
1926872
335975
273678
904291
348818
871325
1033922
248907
877549
1620215
1629334
1617979
445960
2015
1612149
357760
1844
237446
36738
83554
670289
553311
186761
1333662
68197
2593973
2528010
29429
1411122
470150
171695
1353891
479077
254
2083051
69540
171523
1623396
228956
1217908
263910
336203
2493671
1227555
1854499
1921764
1510457
1526927
467093
365341
74325
159723
313985
351659
38023
2130
488446
1343895
51363
1742923
66876
1337
421115
252230
1679170
1685017
1571207
914152
1787
52242
1855875
1416776
685454
515897
555455
263067
714
84698
383750
412438
331269
683153
326078
288966
29506
64988
1582259
1842727
2003370
2006110
162170
1902
1757089
1661
59750
216939
1907660
1486245
1806370
47497
1135990
688
1142134
518897
1796636
512350
1873421
2507538
646
1776034
1665
2303
2505979
151454
13373
351672
739
1720199
742169
652787
1526574
1247
360054
1565034
392421
1544413
1795305
1647648
196
692994
202772
235985
80877
703
231440
265477
1353778
730
1296415
201571
1458425
1159213
124225
1905677
1429915
1193712
49118
1936081
2590022
445709
405555
67269
43348
1611323
1671557
482827
2483360
373391
87883
593134
311400
1867846
255457
67277
587872
188908
665914
1537566
668625
574096
326320
237611
762211
1193142
1771310
209249
1027633
271156
2493669
105612
1302376
1981099
400772
669041
915352
1934254
266779
1137994
1591085
2315329
431058
557556
264638
240237
1851510
2016361
563177
220686
1744846
47848
732
228602
269670
359408
1138585
53362
201975
1224749
995034
2520507
1081790
1912324
2021234
64897
686666
357761
2670337
397271
70318
69328
1383885
52133
1524960
1392876
2211211
1179743
1530044
1214077
366602
1191459
1458355
1182408
2670347
52560
2083054
2562449
664784
1382632
265606
307627
2001
1476858
46224
29471
1121358
266122
391736
1905
435908
872327
2604941
488142
1885912
1894
419940
320662
402600
172044
203263
1842537
1755811
648751
979982
99481
1231180
1743143
1571185
1776391
1640866
1324625
1396826
566569
621
362523
93065
403638
436510
574376
52764
2583585
1219383
2094561
2114
1352
1592106
688913
1286181
1691571
93378
1300294
650377
375061
187328
1288970
1855519
1920128
309883
393662
83302
54913
401638
1888912
1136073
65403
224719
66900
393060
61015
1306787
88724
2594473
263849
299767
1051899
159728
651560
115979
2528713
448141
1892554
1323742
748908
701175
87650
1697
1330700
1842539
1224632
172043
1245591
1329
2054424
1599
2068654
712991
1803903
29501
658057
345312
103621
298
435880
2498704
2552945
1177169
266762
1933
1503750
1128670
31958
373054
1538
287097
76009
573321
2044859
332055
109232
450363
1897628
1565089
1017095
1464070
292806
1848580
1176536
39651
63745
1914541
1416778
1553906
42862
1336795
446660
576611
228745
40543
53443
702568
1515627
983548
332056
1303090
171280
1849278
364298
1056810
1355329
2202000
121608
113562
93220
171285
1343102
1126245
1705310
481138
55218
1191371
1411117
1790
359
1160091
1434103
1446794
47759
1128667
2173175
368623
1274374
1744844
65958
1069475
66867
346189
1857645
114249
41997
1795630
336566
1827502
993692
501340
538220
1076695
152490
220378
102109
1186051
1305695
447689
1792502
393250
1522312
231455
53399
1839798
2027871
169177
1955052
2029864
1550565
1245
109472
1303579
1955013
111806
1057
1765963
256
1482
363630
114975
1932778
369829
1678448
2488567
1549858
57037
419477
649756
1969821
1305740
76021
1181883
1284658
595692
1851019
1793872
481183
1683
147
1930273
2501295
502832
1229
273168
40218
76258
76891
1538023
1830
1004261
1933220
466
45056
1002672
1278057
1930747
46173
149712
2724
1399969
403181
1736139
990933
92835
299583
178337
33879
91604
363849
1177154
1138587
546365
1326083
1908341
369795
29563
68185
67345
155975
357808
1319580
42777
433330
111804
2109685
545890
479474
2527691
931097
792649
198119
610336
1141657
35791
1680762
619805
897
1854763
66885
491948
84980
129985
1485203
1484432
1031539
1397265
1069
37923
1650438
1712654
1526572
202954
1507287
1513892
258515
861445
66369
206403
682526
267363
1259844
113618
1493
2189
478744
1465489
627669
373540
1695166
644768
1053647
266748
63655
2057026
1296565
161890
913969
1373
404011
1184706
1580
1817495
438856
266951
1821260
1505588
247157
1166130
930130
1002795
1638982
1428684
642776
2499833
61592
1142239
1082580
1357916
2679961
418699
1856405
985016
1663016
889265
1211326
178901
53388
187303
2052941
1312183
144023
69895
128104
1452
47311
1141846
321325
1778264
163869
56454
223903
2448811
1499680
1806667
47716
1048357
424758
81424
76935
156980
2233851
33070
699437
1776742
49897
147802
515256
679249
1930060
453836
988821
115561
1951
361365
291985
240166
1427151
28901
1964449
866566
89184
1819565
56193
1050153
1452450
175306
67365
1144553
68192
929
34010
165814
1784714
1896961
76747
1777132
582854
92400
460
485907
90239
469547
1552759
271417
641691
57040
683047
797535
1807135
170661
247
2257
587739
318481
373681
687412
293089
1338368
428990
1193628
2126553
1912871
2045105
1054297
163877
314200
225362
999894
1653479
86102
38027
253256
390806
203471
84096
652943
763993
413812
1331258
1699411
29345
433296
58121
2201
295065
864732
981381
240303
577386
374981
209897
61623
1864509
1902245
1348471
136098
1048394
1176240
130776
1527
857265
1703965
54308
678932
1909699
453847
475979
1048221
2575867
169679
35790
82375
765888
1077936
198092
1562132
55148
1779382
1961713
1207075
571177
376815
360241
357278
1580092
1006576
2231055
2576376
1843237
2259340
992289
2163
220684
290055
1073330
322601
940149
290053
405444
84110
1770194
1342299
553611
1198245
410839
2665721
225845
2019568
2079535
990712
34060
2675109
173361
2589074
575
755731
29449
720633
428988
692487
518738
1481160
400153
78448
106578
2749
332999
995059
630
1858794
616990
1429246
630973
398
363843
86171
240125
290109
197162
2072566
154117
1511761
438595
68230
80849
1206336
88164
76022
288768
390884
454151
664424
261524
561088
58109
2058154
429342
1285464
274
770
380685
1442587
1408281
1407560
912802
42109
551989
944671
2134
1577685
233100
46257
1421019
2290922
1641715
1532023
1266770
28042
1677857
1298735
543892
254788
37922
1862387
634
472158
186490
517720
2057808
56458
2552942
1193683
1206749
1775880
39771
38282
346912
1852362
337895
384638
624186
521720
466084
37816
13690
1835721
178399
1770529
135740
882446
2708133
47839
1770527
1929088
683355
638953
256466
663603
1835254
331696
1852021
483011
336804
1099794
913107
1769758
2502781
1479
43774
1766203
1608996
1380763
1283715
1472378
1632025
1038928
53408
1156618
1082
665913
400946
475088
2597671
1091037
68892
1978467
433651
53336
293389
121872
284039
33029
1439888
118322
363259
248316
59814
46679
1871003
208199
1646497
1792846
578463
453817
2033
882824
867916
600628
490829
394193
67294
1071886
191497
1096243
1627895
531813
1334262
66084
197479
1646119
571913
57000
1971488
1689834
2583822
171279
487317
236508
111770
133194
1908
1280847
579105
396504
2162
82076
334545
1026
86667
386456
400948
185950
619730
106411
29518
673860
1712
1514074
166939
88916
1874706
285572
295352
120577
1522308
1686287
1758122
1646377
1688404
1111473
1168171
935224
309885
340956
1909395
29486
1048
1250539
1218508
920
1286186
223556
52229
1796
1364
34085
1004322
2079793
1150389
520767
60489
1397367
293371
2026240
1185843
384602
2592382
1547487
699431
1053551
640943
257003
2035979
93380
688867
28258
396015
92442
453
1070424
1911683
33897
2508168
1335757
661491
29447
2259623
439529
522397
1777140
574349
1064517
152707
413888
983544
1285929
475083
1417663
1352223
66881
72
657419
109465
125627
332522
531312
237576
132249
1630594
1037355
1374
29388
424188
2419841
2704
1884904
1232866
870484
1156355
415015
1955250
1263637
1544738
862135
720605
220697
29365
1534349
1640685
708131
174587
217159
1302352
1286189
433643
2483799
2565782
1458934
1293891
2048283
1703341
2021971
84405
273251
1643336
53417
558021
43665
996166
186280
1387982
149715
405783
481137
1052
874423
462372
1287690
1591122
46678
1330025
404366
42858
114698
267368
164451
589240
2597770
433646
1387282
1706855
1763824
1544735
502394
1071
1003997
110500
826
1838
1764
430797
2509456
1604
1289519
1933907
940
1168287
433924
1638984
752140
216
237017
418495
556291
1795041
1462996
1464038
993689
284581
335406
47951
1444682
2743
447199
224999
77551
155177
102886
113267
650891
1670831
1235990
2483033
1435465
458197
227943
682562
701526
669461
1677852
2527968
673561
1536900
192904
265981
1325931
32013
200991
1861874
1839801
1914992
478115
67370
1710
244573
82995
321327
392484
47846
241416
433287
161361
185696
403962
48937
449520
1173082
2109337
165758
185139
47960
1236046
375
1267768
44674
157688
1202712
1004150
575178
366582
1827146
1834037
2201324
488
145263
133448
1325115
263475
1348253
53361
1280
426707
61435
588083
2571749
1837343
1053547
42252
1077256
985002
171401
229007
665467
54914
225971
1500506
1934933
196083
1867850
1505725
709839
736
373
1176255
28090
1920033
121163
28189
414996
1414727
1743262
243690
651823
857427
293050
68223
1353889
1759399
2707049
1843
1110
1958950
1470563
1608422
66375
304077
388459
374106
43664
191863
545624
1224511
1547448
2169539
1348248
265668
2576406
1820009
551760
61624
138851
1179672
2268024
404578
1707096
306545
1594400
888845
128780
871962
39775
463200
2583530
910542
1173284
759411
69963
354355
1629071
327277
1549938
1921087
1442385
1810504
87541
266812
2518644
1041977
398038
